Handle,Title,Body (HTML),Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Fly Type (product.metafields.custom.fly_type),Product Format (product.metafields.custom.product_format),Season (product.metafields.custom.season),Spicies (product.metafields.custom.spicies)
rocky-mountain-barr-emerger,Rocky Mountain Barr Emerger,"<p><span class=""_aupe copyable-text xkrh14z"">The Rocky Mountain Barr Emerger is an essential ""guide-style"" pattern designed to mimic a mayfly at its most vulnerable moment: just as it transitions from a nymph into a winged adult. This version features a distinct olive-brown tapered abdomen and a soft gray thorax, perfectly matching Blue-Winged Olive (BWO) hatches found throughout Western rivers and tailwaters. Meticulously handcrafted with a trailing shuck and split-wing profile, it creates an ultra-realistic silhouette that effectively fools selective trout feeding in or just below the surface film. Whether fished as a point fly in a tandem nymph rig or as a dropper behind a high-floating dry fly, this durable emerger is a reliable year-round performer for targeting picky fish.</span></p>",Fly Bars,,TRUE,Size,10,,,,,,,,,0,shopify,100,deny,manual,2.8,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/barr_emerger__46956_5f3d3dcd-3c67-4761-9b2d-79a6e68feff9.webp?v=1771003467,1,,FALSE,,,Emergers,Fly Bars,All Seasons,Trout
rocky-mountain-barr-emerger,,,,,,,12,,,,,,,,,0,shopify,100,deny,manual,2.8,,TRUE,TRUE,,,,,,,,,,,,,,,
rocky-mountain-barr-emerger,,,,,,,14,,,,,,,,,0,shopify,100,deny,manual,2.8,,TRUE,TRUE,,,,,,,,,,,,,,,
rocky-mountain-barr-emerger,,,,,,,16,,,,,,,,,0,shopify,100,deny,manual,2.8,,TRUE,TRUE,,,,,,,,,,,,,,,
rocky-mountain-barr-emerger,,,,,,,18,,,,,,,,,0,shopify,100,deny,manual,2.8,,TRUE,TRUE,,,,,,,,,,,,,,,
parachute-pmd-emerger,Parachute PMD Emerger,"<p>The<span> </span><strong class=""Yjhzub"" data-complete=""true"">Parachute PMD Emerger</strong><span> is a must-have addition to any fly box, specifically designed to fool selective trout during critical Pale Morning Dun hatches. This meticulously handcrafted pattern features a low-riding profile that sits perfectly in the surface film, mimicking a vulnerable mayfly struggling to break through the meniscus. The vibrant yellow-orange abdomen is paired with a buoyant parachute hackle wrapped around a high-visibility post, ensuring you can track your drift even in choppy water or low-light conditions. Built on a premium barbless hook for superior sets and easy releases, this emerger is an essential ""guide-style"" fly that bridges the gap between a nymph and a full dry fly.</span></p>",Fly Bars,,TRUE,Size,10,,,,,,,,,0,shopify,100,deny,manual,2.5,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/para_pmd_emerger__93508.webp?v=1771002736,1,,FALSE,,,Emergers,Fly Bars,All Seasons,Trout
parachute-pmd-emerger,,,,,,,12,,,,,,,,,0,shopify,100,deny,manual,2.5,,TRUE,TRUE,,,,,,,,,,,,,,,
parachute-pmd-emerger,,,,,,,14,,,,,,,,,0,shopify,100,deny,manual,2.5,,TRUE,TRUE,,,,,,,,,,,,,,,
parachute-pmd-emerger,,,,,,,16,,,,,,,,,0,shopify,101,deny,manual,2.5,,TRUE,TRUE,,,,,,,,,,,,,,,
parachute-pmd-emerger,,,,,,,18,,,,,,,,,0,shopify,100,deny,manual,2.5,,TRUE,TRUE,,,,,,,,,,,,,,,
olive-sparkle-pupa-caddis-emerger,Olive Sparkle Pupa Caddis Emerger,"<p>• Translucent Antron or Z-lon sheath encircles a dubbed olive underbody, replicating the shimmering gas bubbles caddis pupae use for ascent</p>
<p>• Deer hair wing and dark fur head enable effective presentation in the surface film or slightly subsurface during emergence</p>
<p>• Specifically designed for olive caddis hatches including the prolific Mother's Day Caddis emergence</p>
<p>• Versatile presentation options—dead-drift for subtle naturalism, twitch for movement simulation, or swing-and-lift to mimic rising naturals</p>
<p>• Sparkle effect triggers strikes from selective trout keyed on emerging caddis pupae during peak hatch periods</p>
<p>• Essential pattern for anglers pursuing consistent success during olive caddis emergences across prime trout waters</p>",Fly Bars,,TRUE,Size,10,,,,,,,,,0,shopify,100,deny,manual,2.8,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/04422Abrg_lg.jpg?v=1771002427,1,,FALSE,,,Emergers,Fly Bars,All Seasons,Trout
olive-sparkle-pupa-caddis-emerger,,,,,,,12,,,,,,,,,0,shopify,100,deny,manual,2.8,,TRUE,TRUE,,,,,,,,,,,,,,,
olive-sparkle-pupa-caddis-emerger,,,,,,,14,,,,,,,,,0,shopify,100,deny,manual,2.8,,TRUE,TRUE,,,,,,,,,,,,,,,
olive-sparkle-pupa-caddis-emerger,,,,,,,16,,,,,,,,,0,shopify,100,deny,manual,2.8,,TRUE,TRUE,,,,,,,,,,,,,,,
olive-sparkle-pupa-caddis-emerger,,,,,,,18,,,,,,,,,0,shopify,100,deny,manual,2.8,,TRUE,TRUE,,,,,,,,,,,,,,,
pmd-biot-emerger,PMD Biot Emerger,"<p>The<span> </span><strong class=""Yjhzub"" data-complete=""true"">PMD Biot Emerger</strong><span> is a highly specialized fly pattern designed to imitate a Pale Morning Dun mayfly at its most vulnerable stage: when it is struggling to break through the surface film to transition from a nymph to an adult. This pattern is distinguished by its slender, segmented abdomen created with a </span><strong class=""Yjhzub"" data-complete=""true"">turkey biot</strong><span>, which provides a realistic, tapered profile that accurately mimics the natural insect's body. To further enhance its realism, the fly often incorporates a trailing shuck made of antron or z-lon to represent a shedding nymphal skin, and a small, buoyant wing or wing case made of CDC, foam, or antron to keep the fly positioned correctly in the surface film. Primarily effective during the summer months when PMD hatches are most prolific, it is typically fished as a ""dropper"" behind a dry fly or dead-drifted to rising trout that are keying in on easy, low-riding prey.</span></p>",Fly Bars,,TRUE,Size,10,,,,,,,,,0,shopify,100,deny,manual,3.2,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/bead_pmd_biot_emerger__17648.webp?v=1771001932,1,,FALSE,,,Emergers,Fly Bars,All Seasons,Trout
pmd-biot-emerger,,,,,,,12,,,,,,,,,0,shopify,100,deny,manual,3.2,,TRUE,TRUE,,,,,,,,,,,,,,,
pmd-biot-emerger,,,,,,,14,,,,,,,,,0,shopify,100,deny,manual,3.2,,TRUE,TRUE,,,,,,,,,,,,,,,
pmd-biot-emerger,,,,,,,16,,,,,,,,,0,shopify,100,deny,manual,3.2,,TRUE,TRUE,,,,,,,,,,,,,,,
pmd-biot-emerger,,,,,,,18,,,,,,,,,0,shopify,100,deny,manual,3.2,,TRUE,TRUE,,,,,,,,,,,,,,,
gray-foam-wing-emerger,Gray Foam Wing Emerger,"<p>• Slender, low-riding profile imitates insects struggling through the surface film during critical emergence periods</p>
<p>• Buoyant foam wing provides high visibility while anchoring the fly in the strike zone where trout intercept vulnerable emergers</p>
<p>• Gray coloration precisely matches Blue-Winged Olives and Tricos in smaller sizes, with larger versions effectively imitating Pale Morning Dun emergences • Long-shank hook with gray superfine dubbing body and sparse microfiber tail deliver authentic emerging insect silhouette</p>
<p>• Foam construction maintains flotation in the surface film, though floatant application maximizes buoyancy and extends time in the feeding window</p>
<p>• Essential emerger pattern for matching selective trout during Blue-Winged Olive and Trico hatches across prime waters</p>",Fly Bars,,TRUE,Size,10,,,,,,,,,0,shopify,100,deny,manual,2.8,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/gray_foam_wing_emerger__68266.png?v=1771001852,1,,FALSE,,,Emergers,Fly Bars,All Seasons,Trout
gray-foam-wing-emerger,,,,,,,12,,,,,,,,,0,shopify,100,deny,manual,2.8,,TRUE,TRUE,,,,,,,,,,,,,,,
gray-foam-wing-emerger,,,,,,,14,,,,,,,,,0,shopify,100,deny,manual,2.8,,TRUE,TRUE,,,,,,,,,,,,,,,
gray-foam-wing-emerger,,,,,,,16,,,,,,,,,0,shopify,100,deny,manual,2.8,,TRUE,TRUE,,,,,,,,,,,,,,,
gray-foam-wing-emerger,,,,,,,18,,,,,,,,,0,shopify,100,deny,manual,2.8,,TRUE,TRUE,,,,,,,,,,,,,,,
kingfisher-butcher-trout-flies-sea-trout-or-trout,"Kingfisher Butcher Trout Flies, Sea trout or Trout,","<ul data-processed=""true"" data-complete=""true"" class=""KsbFXc U6u95"">
<li data-sae="""" data-complete=""true"" data-hveid=""CAEIBRAA""><span data-complete=""true"" data-sfc-cp="""" class=""T286Pc""><strong data-complete=""true"" class=""Yjhzub"">Purpose:</strong><span> </span>A highly effective<span> </span><strong data-complete=""true"" class=""Yjhzub"">attractor pattern</strong><span> </span>used to trigger aggressive strikes from ""lazy"" fish, especially in rough or slightly colored water.</span></li>
<li data-sae="""" data-complete=""true"" data-hveid=""CAEIBRAB""><span data-complete=""true"" data-sfc-cp="""" class=""T286Pc""><strong data-complete=""true"" class=""Yjhzub"">Imitation:</strong><span> </span>Primarily excels as a<span> </span><strong data-complete=""true"" class=""Yjhzub"">fry or pin-fry imitator</strong>, but it can also represent various small aquatic insects.</span></li>
<li data-sae="""" data-complete=""true"" data-hveid=""CAEIBRAC""><span data-complete=""true"" data-sfc-cp="""" class=""T286Pc""><strong data-complete=""true"" class=""Yjhzub"">Design:</strong><span> </span>Typically features a<span> </span><strong data-complete=""true"" class=""Yjhzub"">flat silver body</strong>, oval silver rib, bright blue-black wings, and vibrant<span> </span><strong data-complete=""true"" class=""Yjhzub"">kingfisher blue or red accents</strong><span> </span>(hackle and tail).</span></li>
<li data-sae="""" data-complete=""true"" data-hveid=""CAEIBRAD""><span data-complete=""true"" data-sfc-cp="""" class=""T286Pc""><strong data-complete=""true"" class=""Yjhzub"">Target Species:</strong><span> </span>A ""killer"" pattern for<span> </span><strong data-complete=""true"" class=""Yjhzub"">sea trout</strong><span> </span>(especially at night) and both<span> </span><strong data-complete=""true"" class=""Yjhzub"">rainbow and brown trout</strong><span> </span>in rivers, reservoirs, and loughs.</span></li>
<li data-sae="""" data-complete=""true"" data-hveid=""CAEIBRAE""><span aria-owns=""action-menu-parent-container"" data-complete=""true"" data-sfc-cp="""" class=""T286Pc""><strong data-complete=""true"" class=""Yjhzub"">Usage:</strong><span> </span>Best fished in the<span> </span><strong data-complete=""true"" class=""Yjhzub"">middle or on the point</strong><span> </span>of a wet fly cast.<span> </span></span></li>
</ul>",Fly Bars,,TRUE,Size,10,,,,,,,,,0,shopify,100,deny,manual,3,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/W-040-Wets-Butcher-Bloody-600x600.jpg?v=1771001346,1,,FALSE,,,Wets,Fly Bars,All Seasons,Trout
kingfisher-butcher-trout-flies-sea-trout-or-trout,,,,,,,12,,,,,,,,,0,shopify,100,deny,manual,3,,TRUE,TRUE,,,,,,,,,,,,,,,
kingfisher-butcher-trout-flies-sea-trout-or-trout,,,,,,,14,,,,,,,,,0,shopify,100,deny,manual,3,,TRUE,TRUE,,,,,,,,,,,,,,,
kingfisher-butcher-trout-flies-sea-trout-or-trout,,,,,,,16,,,,,,,,,0,shopify,100,deny,manual,3,,TRUE,TRUE,,,,,,,,,,,,,,,
kingfisher-butcher-trout-flies-sea-trout-or-trout,,,,,,,18,,,,,,,,,0,shopify,100,deny,manual,3,,TRUE,TRUE,,,,,,,,,,,,,,,
march-brown-wet,March Brown Wet,"<p>• Sparsely tied classic winged pattern with proven longevity—delivers strikes when conventional wet flies fall short</p>
<p>• Brown coloration precisely matches tan and brown mayfly emergences, triggering confident takes from selective trout</p>
<p>• Equally effective during tan and brown caddis hatches, providing versatile coverage across multiple hatch scenarios</p>
<p>• Minimalist tying approach creates subtle movement and natural silhouette that appeals to discerning fish</p>
<p>• Time-tested design validates its essential place in any serious wet fly arsenal for consistent performance</p>
<p>• Fish with authority during tan and brown insect activity when this pattern consistently outperforms alternatives</p>",Fly Bars,,TRUE,Size,10,,,,,,,,,0,shopify,100,deny,manual,3,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/0449009W.webp?v=1771000916,1,,FALSE,,,Wets,Fly Bars,All Seasons,Trout
march-brown-wet,,,,,,,12,,,,,,,,,0,shopify,100,deny,manual,3,,TRUE,TRUE,,,,,,,,,,,,,,,
march-brown-wet,,,,,,,14,,,,,,,,,0,shopify,100,deny,manual,3,,TRUE,TRUE,,,,,,,,,,,,,,,
march-brown-wet,,,,,,,16,,,,,,,,,0,shopify,100,deny,manual,3,,TRUE,TRUE,,,,,,,,,,,,,,,
march-brown-wet,,,,,,,18,,,,,,,,,0,shopify,100,deny,manual,3,,TRUE,TRUE,,,,,,,,,,,,,,,
gold-ribbed-hare-s-ear-wet,Gold Ribbed Hare’s Ear Wet,"<p>• All-time classic wet fly earning its legendary status through generations of proven effectiveness on trout waters worldwide</p>
<p>• Gold ribbing provides subtle flash and segmentation that enhances the natural hare's ear dubbing profile</p>
<p>• Hare's ear material delivers authentic texture and coloration that convincingly imitates both caddis and swimming mayfly presentations</p>
<p>• Versatile pattern performs equally well as a searching fly or when matching specific hatch activity</p>
<p>• Timeless design remains essential in any serious angler's wet fly collection for reliable year-round performance</p>
<p>• Fish with confidence knowing this pattern has consistently produced results across diverse water types and conditions</p>",Fly Bars,,TRUE,Size,10,,,,,,,,,0,shopify,100,deny,manual,3,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/0456009W.webp?v=1771000737,1,,FALSE,,,Wets,Fly Bars,All Seasons,
gold-ribbed-hare-s-ear-wet,,,,,,,12,,,,,,,,,0,shopify,100,deny,manual,3,,TRUE,TRUE,,,,,,,,,,,,,,,
gold-ribbed-hare-s-ear-wet,,,,,,,14,,,,,,,,,0,shopify,100,deny,manual,3,,TRUE,TRUE,,,,,,,,,,,,,,,
gold-ribbed-hare-s-ear-wet,,,,,,,16,,,,,,,,,0,shopify,100,deny,manual,3,,TRUE,TRUE,,,,,,,,,,,,,,,
gold-ribbed-hare-s-ear-wet,,,,,,,18,,,,,,,,,0,shopify,100,deny,manual,3,,TRUE,TRUE,,,,,,,,,,,,,,,
hornberg-wet,Hornberg Wet,"<p>• Historic pattern designed by Frank Hornberg in the 1920s—a masterpiece from fly tying's golden age</p>
<p>• Exceptional versatility allows presentation as a dry-fly caddis or stonefly imitation, then transition to subsurface baitfish imitation downstream</p>
<p>• Natural coloration provides authentic appearance across multiple presentations and water conditions</p>
<p>• Dual-purpose design maximizes efficiency by covering multiple feeding scenarios with a single pattern</p>
<p>• Proven effectiveness across generations of anglers validates its enduring place in any serious fly box</p>
<p>• Essential pattern for anglers appreciating classic design and seeking reliable performance across varied presentations</p>",Fly Bars,,TRUE,Size,10,,,,,,,,,0,shopify,100,deny,manual,3.5,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/0443009W.webp?v=1771000613,1,,FALSE,,,Wets,Fly Bars,All Seasons,
hornberg-wet,,,,,,,12,,,,,,,,,0,shopify,100,deny,manual,3.5,,TRUE,TRUE,,,,,,,,,,,,,,,
hornberg-wet,,,,,,,14,,,,,,,,,0,shopify,100,deny,manual,3.5,,TRUE,TRUE,,,,,,,,,,,,,,,
hornberg-wet,,,,,,,16,,,,,,,,,0,shopify,100,deny,manual,3.5,,TRUE,TRUE,,,,,,,,,,,,,,,
hornberg-wet,,,,,,,18,,,,,,,,,0,shopify,100,deny,manual,3.5,,TRUE,TRUE,,,,,,,,,,,,,,,
bog-fly-winged-wet,Green Weenie Wet Fly,"<ul class=""KsbFXc U6u95"" data-processed=""true"">
<li data-hveid=""CAYQAA"" data-sae="""">
<p>The Green Weenie Wet Fly earns its classic status as a proven attractor pattern delivering year-round effectiveness across diverse trout waters. Particularly popular on East Coast streams, this pattern triggers strikes through its bright profile and subtle movement rather than precise imitation.</p>
</li>
<li data-hveid=""CAYQAA"" data-sae="""">
<p>The versatile design performs consistently whether fished in fast current, deep pools, or moderate flows, making it an essential pattern for any serious trout angler. Fish it with confidence as a searching pattern when hatch activity remains uncertain or as a proven producer during established feeding periods.</p>
<p> </p>
<span class=""T286Pc"" data-sfc-cp=""""><strong class=""Yjhzub""></strong></span><span class=""T286Pc"" data-sfc-cp="""" aria-owns=""action-menu-parent-container""></span>
</li>
</ul>",Fly Bars,,TRUE,Size,10,,,,,,,,,0,shopify,100,deny,manual,3.5,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/02H8089W.webp?v=1771000487,1,,FALSE,,,Wets,Fly Bars,All Seasons,
bog-fly-winged-wet,,,,,,,12,,,,,,,,,0,shopify,100,deny,manual,3.5,,TRUE,TRUE,,,,,,,,,,,,,,,
bog-fly-winged-wet,,,,,,,14,,,,,,,,,0,shopify,100,deny,manual,3.5,,TRUE,TRUE,,,,,,,,,,,,,,,
bog-fly-winged-wet,,,,,,,16,,,,,,,,,0,shopify,100,deny,manual,3.5,,TRUE,TRUE,,,,,,,,,,,,,,,
bog-fly-winged-wet,,,,,,,18,,,,,,,,,0,shopify,100,deny,manual,3.5,,TRUE,TRUE,,,,,,,,,,,,,,,
boss-bug-slider,Brown telephone winged wet,"<ul data-processed=""true"" class=""KsbFXc U6u95"">
<li data-sae="""" data-hveid=""CAYQAA""><span data-sfc-cp="""" class=""T286Pc""><strong class=""Yjhzub"">Purpose:</strong><span> </span>Highly effective year-round for all-round stillwater and lough fishing.</span></li>
<li data-sae="""" data-hveid=""CAYQAQ""><span data-sfc-cp="""" class=""T286Pc""><strong class=""Yjhzub"">Design:</strong><span> </span>A traditional winged wet fly pattern, often hand-tied with a realistic wing and body to provide a lifelike presentation.</span></li>
<li data-sae="""" data-hveid=""CAYQAw""><span aria-owns=""action-menu-parent-container"" data-sfc-cp="""" class=""T286Pc""><strong class=""Yjhzub"">Target Species:</strong><span> </span>Suitable for both<span> </span><strong class=""Yjhzub"">rainbow and brown trout</strong>, especially in lochs, reservoirs, and limestone lakes.</span></li>
</ul>",Fly Bars,,TRUE,Size,10,,,,,,,,,0,shopify,100,deny,manual,2.3,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/Brown-telephone-winged-wet.png?v=1771000206,1,,FALSE,,,Wets,Fly Bars,All Seasons,Trout
boss-bug-slider,,,,,,,12,,,,,,,,,0,shopify,100,deny,manual,2.3,,TRUE,TRUE,,,,,,,,,,,,,,,
boss-bug-slider,,,,,,,14,,,,,,,,,0,shopify,100,deny,manual,2.3,,TRUE,TRUE,,,,,,,,,,,,,,,
boss-bug-slider,,,,,,,16,,,,,,,,,0,shopify,100,deny,manual,2.3,,TRUE,TRUE,,,,,,,,,,,,,,,
boss-bug-slider,,,,,,,18,,,,,,,,,0,shopify,100,deny,manual,2.3,,TRUE,TRUE,,,,,,,,,,,,,,,
big-eyed-panfish-bug,Big-Eyed Panfish Bug,"<p>• Bright, compact profile proves irresistible to bluegills and panfish across shallow water environments</p>
<p>• Buoyant foam eyes elevate the fly slightly above the surface, generating attractive wake action during the retrieve</p>
<p>• Easy-casting design allows precise presentations to target-rich areas without requiring specialized technique or equipment</p>
<p>• Versatile presentation options—fish on floating lines for traditional surface action or intermediate lines for subtle film-level presentations</p>
<p>• Durable construction withstands repeated casts and aggressive panfish strikes while maintaining buoyancy and profile integrity</p>
<p>• Essential pattern for anglers pursuing panfish on small waters, ponds, and shallow flats where bluegills congregate</p>",Fly Bars,,TRUE,Size,10,,,,,,,,,0,shopify,100,deny,manual,12,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/0A8K109W.webp?v=1770999664,1,,FALSE,,,Bass Bugs,Fly Bars,All Seasons,"Bass
Trout"
